date,review,rating,isEdited,userName,title,Country
2023-03-27 00:54:14,This app freezes every time I would like to use it. Useless.,1,False,Jen G 12345,Why bother?,US
2022-01-17 03:06:34,love the app but i’m trying to get wind down to work and it glitches,4,False,nova devine,wind down isn’t working,US
2022-08-17 03:51:33,The period part lies it tells you one day and say another,2,False,shemiya beeman love,Health app,US
2022-05-17 22:10:29,"The app is OK, But getting up-to-date information is sporadic. Can you fix this? Again can you please fix this issue???
PLEASE FIX THIS APP",1,False,1 Ivan E,"App ok, but",US
2021-11-27 00:35:58,Many of us got vaccines at the University we work at….no way to add card I have to Apple Health.,2,False,CelticFire77,Cannot Add Covid-19 card,US
2022-08-17 17:59:17,"You can think of Apple Health as the consumer portal for HealthKit. It has the best integrations with every app (think Withings or Peloton or MyFitnessPal) of any aggregator. So Health is by far the best place to see all the data in one place. The problem is that it’s a terrible app. The good news is that fixing it shouldn’t be that hard. 1. The visualizations aren’t that good. Most of them are ugly, there are no trend lines (“trends” are super basic moving averages but being able to toggle them is great), and it doesn’t make use of other informative modalities like color changes. 2. Data isn’t linked together. For example when you go to workouts it should automatically pull up your heart rate during that workout. (And when you run it should be smart enough to pull up distance and running maps.) When you look at diet it should be easy to see a snapshot of your calories and macros. Your weight should also pull up other body composition. Steps should also let you see distance. Etc. This is just data coding and a little UI work. 3. Apple needs to bring in more data types. Period. Like more body composition measures, map tracking for running needs to work better, etc. 4. Health has very inflexible viewing periods. It’s week, month, year, etc, and that’s it. And when you zoom out a lot it shows averages and not real data. This doesn’t make much sense. You should be able to arbitrarily zoom in and out of any period and see your data automatically adjust. 5. The dashboard part isn’t that good. It’s like the Home app. Apple is fixing the Home app this year with a better Home Screen/dashboard. I hope they do the same with Health. It would be amazing to be able to pick a few priorities and get overviews. Like nutrition, my daily pills, some exercise stuff. The makings of the absolute best consumer health app is there. The integrations are the hard part and Apple has nailed it. Now they just need to make a better Home Screen and more intelligent visualizations. That’s not a heavy lift. Apple can do it!",2,False,musicianeer,"Great for integrations, awful as an app",US
2022-07-29 03:33:10,It take to much space when I barly use it I don’t like it since I dot even want it tbh,1,False,Mimi Poe,Don’t like it,US
2021-11-07 18:48:44,"Keep crashing 
Steps do not updates",1,False,Angrejssamra,Crash,US
2022-03-26 05:07:00,How can I stop receiving reminders? It’s really annoying,1,False,amin1safi,It’s annoying,US
2023-02-02 13:46:56,iOS 16.3 has created an issue with health app on iPhone. I’m unable to see any health reading and it freezes.,1,False,beerod88,Update iOS 16.3,US
2022-06-20 01:15:53,Why is this not compatible with IPad?  Which is where I do EVERYTHING when I’m home.,1,False,bckbm,Isn’t compatible with IPad?,US
2022-05-20 17:33:45,Anybody have any idea how to delete this Orwellian app and prevent it from gathering data on you?,1,False,Smitty smittee,How do we get rid of this app ?,US
2022-08-30 19:45:43,The activity tracker is so inaccurate its a joke.,2,False,DistantStoic,Back tracking,US
2022-08-22 02:34:27,Frequently wakes me up with notifications that it’s time to go to sleep.,1,False,SWxSW Corner CISMA,Counterproductive,US
2022-04-27 08:40:20,Keeps freezing all the time . Period tracker is missing,1,False,acsdreee,Horrible!!,US
2022-08-03 08:51:03,Any apps that can’t be removed have to spying as it is not necessary,1,False,Don'tSpyOnMe,Cannot Remove,US
2021-10-28 01:09:16,"AirPods 3rd generation not supported, so I can’t do the tone test :(",3,False,Michael60013,AirPods 3rd generation,US
2022-07-09 04:35:11,As I’m adding my cycle when I go to add an cycle factor it does have an hormonal IUD option but not non-hormonal IUD option.,1,False,Almastar:),Menstrual cycle,US
2023-01-21 22:17:02,This app changed with the new iPhone update and it’s absolute garbage now.,1,False,FüK ŸT,Terrible,US
2022-12-15 06:12:54,"Wothless, unwanted, and impossible to delete without jailbreaking your phone. Thanks apple.",1,False,smanhwugasu,Trash,US
2022-11-03 06:57:05,Why there is no calories counting besides Walking + Running distance?,1,False,Oliviahana,Calories counter,US
2022-09-30 18:03:57,I walked blocks & blocks this morning but the app says I only took 526  steps this morning. What is wrong w/it??,1,False,user ubfriend,The app is failing,US
2022-08-14 04:27:35,great pretty accurate please make it so you have more symptom selections or custom options x,4,False,★ Jo,period tracker,US
2022-06-06 19:28:56,I’m finding these apps in my play store that says I downloaded them to my cloud and I never did… WHAT’S REALLY GOING ON!!!,1,False,NOT JOKEING,Scam false privacy scam,US
2022-04-22 01:49:01,App is frozen when I open it,2,False,x3kam,Into the unknown,US
2022-04-07 15:00:53,Please find a way to fix it.,1,False,ebeans8473,I can’t delete my data and I hate it.,US
2023-03-29 18:25:20,"Doctor here - the period tracking app counts the days in a non traditional and imo useless fashion. If you are on day 14 of your cycle, there is no way to see that info. The app (or likely the man behind the app) thinks it’s useful to tell you how many days since your period ended. This way of marking the days is not useful to women. We need to know how many days since menstruation STARTED. Not how many days since it ended. As I rack my brain to figure out why Apple has seemingly no education on why this is the medically accepted and most useful way to track which day you are on, I keep coming to the same suspicion: This feature is geared toward men who need to know how many days since their partners stopped bleeding. No woman needs to know how many days have passed since the last drop of blood. We need ti know how many days have passed since the first day that it started. Please consult with a woman or obgyn to confirm this info. Love that I can see my wrist temperature though. That really helps. Also, there’s no way to track libido! This is an essential sign to track.  These things just have the slight aroma of misogyny. Obviously every man knows that women have no libido to track(sarcasm), and the only essential thing to know is how long has it been since the bleeding stopped in case they want to give it an extra day for things to freshen up prior to sex. It’s almost comical imagining the boardroom of men coming up with what they think is important in a period tracking app. Please make an update to align with standard nomenclature.",2,False,Rachel12823984129871244987,Period tracker doesn’t follow traditional medical nomenclature,US
2022-07-10 17:04:08,Not syncing with my herobandlll for steps.,3,False,"""""......",Steps,US
2023-03-05 17:43:41,"If I get on my treadmill and walk 10,740 steps, Apple Health only recognizes 3,730 and Apple Watch only recognizes 3,726.",1,False,DCBarham,"I would like it more, but….",US
2022-01-13 01:53:49,"Heys guys let’s not forget “kids” have these devices. I’d love to be able to do a ECG amongst other things on myself. But I’m not 22, such a odd age",1,False,hehdhhehs,ECG,US
2023-01-06 03:16:14,Doesn’t work at all,1,False,Aespastan,It doesn’t work at all,US
2022-06-28 19:38:04,Very inaccurate with step counting as well as importing to apps connected.,1,False,Bar code 57,Inaccurate,US
2022-06-30 22:36:39,I need to delete this app off my phone,1,False,kjerky,Delete,US
2022-05-26 13:02:49,"the app is not easy to use very confusing for me, im trying to see how much deep sleep i get on the latest night but it doesnt show me, only shows avg per week.",1,False,Juicydates,the sleeping information i find confusing,US
2022-04-30 04:52:43,"i personally wish that the health app was delectable because i really don’t need it at all, and im like 100% sure about that. yes a lot of people like this app, but there’s other people that don’t need it so it would be cool if this app was delectable",1,False,gartment,it’s okay,US
2021-11-19 07:04:26,App doesn’t respond. Ironic I need it for health but can’t even log anything into it :/,1,False,emcelina02,Unresponsive,US
2023-06-02 18:34:52,The blood pressure graph should have clear horiz lines at 80 and 120. Please add.,3,False,mriggit,BP graph,US
2022-10-02 00:08:15,please for the love of god make it so we can use the text tones/ring tones for the sleep alarm,3,False,twiter04,sleep alarm sound,US
2022-11-06 01:13:12,"I tried it, didn’t like it and now can’t get rid of it.",1,False,frenquent traveler,Get rid of it,US
2022-04-13 15:53:55,Apple says my VO2 max is 38. An actual VO2 max test says it’s 50. Apple isn’t even slightly accurate.,1,False,myap2l2enickname,VO2 max is worthless,US
2022-02-22 20:04:09,It’s not fair we have same Apple Watch company but in some of religion can’t use some healthy ECG!? Is that fair I payed for 400$!!!!,1,False,Rasty_sullaiman,Fair,US
2023-06-07 18:30:12,It does nothing at all guys,2,False,Lonnamonna,…,US
2022-11-03 09:14:14,Add to iPads,3,False,thatguy901,Needs to be added to iPads,US
2022-02-13 23:18:33,Stop tracking what you think are my health habits. What do you know!?,1,False,LegendaryRadiance,No,US
2023-05-28 04:40:37,"once you added pill you cannot change time dose or anything else except icon (now that is helpful) 

1 star.",1,False,covfefe7764,can’t change dose of medication,US
2022-10-11 18:05:18,Your Medication Tracking/Reminder portion of the app is SOOOOOO CONVOLUTED!!! It is terrible!! The Round app is sooooooo much better!!!!,1,False,MC27099,Medication Tracking,US
2022-07-06 10:13:48,please delete this sorry useless app from my phone. i cannot listen to music without being harasses by health. if you cared about my health you'd look into the effects of cellular signals on the brain.,1,False,NastyTaco42O,crapware at its finest,US
