date,review,rating,isEdited,userName,title,developerResponse,Country
2022-08-22 03:45:05,Great feedback.  Missing auto sleep log.,3,False,SeaSaltNeb,Missing auto-sleep information,"{'id': 31621685, 'body': 'Hi! Thank you for your feedback. The app reads the sleep data from your Apple Health. If you have sleep data in your Apple Health, our app will process this data and show the important sleep insights for managing stress.\n\nWe’ll take your feedback into account to make the app better. \n\nIf you have any other questions or suggestions, please, feel free to contact us at dev@activeace.app and I’ll be happy to help. \n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App', 'modified': '2022-08-23T14:35:24Z'}",US
2022-06-26 03:06:20,"This app collects your data, gives you feedback for the last week (where you clearly need this insights) and then demands you pay to go further. Not the slightest bit free. Just admit upfront you’re paid only.",1,False,Liesl19,Baloney. Don’t bother.,"{'id': 30580719, 'body': 'Hi! We’re sorry, you are disappointed with the app. The app requests access to read your data to calculate your personal algorithm for monitoring stress. After this, you can use Stress Monitor App on the Apple Watch for free. It also includes Stress Monitor Watch Face and the notifications on your stress level. Best Wishes, Elena Strok Founder of Stress Monitor App', 'modified': '2022-06-27T14:06:47Z'}",US
2023-05-22 22:38:19,This used to be a great app. It used to be free and now it’s forcing you to pay for it. So I have deleted it from my phone.,3,False,raymond258,Fee,,US
2023-05-21 11:31:33,"I love how you spend all that time setting up the app and the right before you actually use it, it requires money. Would be nice if that was disclosed at the beginning. 

This is bait-and-switch, which is a form of fraud.",1,False,patzivota,Deceptive,,US
2023-05-18 03:19:33,"Without warning, free content is no longer accessible and a year of data disappeared along with it. It’s fine to change your billing, but reflects poorly on your company ethics that you gave no warning.",1,False,😊😻🐶,Boo hiss,,US
2023-01-06 03:55:00,All is well. Stop asking me to write a review.,5,False,iamdonejustsend,Please Stop Asking,"{'id': 34180659, 'body': 'Hi! Thank you for taking the time to leave a review for our app. We are happy to know you enjoy the app. We’ll continue to work hard to improve the app and provide a great experience for all of our users.\n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App', 'modified': '2023-01-09T15:34:12Z'}",US
2022-11-27 11:14:52,"I love knowing that my vitals are good and my
Body is running smooth",5,False,almost Paradise4,I love this app,"{'id': 33458336, 'body': 'Hi! Thank you for your review! We are happy to know that the app is helpful for you! \n\nBest Wishes,\nElena Strok\nFounder of Stress Monitor App', 'modified': '2022-11-30T17:20:55Z'}",US
2021-04-23 21:29:04,Never understood the culture of subscriptions. You should be able to just buy the application or use a truncated free version. Too expensive for a mere application. The price is almost offensive.,2,False,Andres_Isique,Pricey,"{'id': 22598619, 'body': 'Hi! You can use Stress Monitor App on your Watch for free.\nWhen you try the app on Watch and like it, you can decide about the premium subscription.\nIn premium, you’ll find new unique features, that are available only in our app. Such as, running all-day stress tracking, personal stress highlights, and others that are tailored using an advanced personal algorithm for each our user.\n\nWe’ll be glad if you take advantage of our app.\n\nBest Wishes, Stress Monitor team.', 'modified': '2021-05-03T19:05:12Z'}",US
2023-05-19 13:36:03,Your app has been very helpful for me in that I’m able to see how my boby is managing stress post surgery. I’m now starting to see a trend upward and it is making me feel less stressed knowing that my body is progressing positively and that I’m healing.,1,False,Orchidgirl33,Stress Post Surgery,,US
2022-11-29 16:23:14,"I just don’t get the benefit of this app.  I have read the articles and FAQs, but a lot of what they report is common sense.  Next time I will not be so quick to subscribe to something without testing it first.",1,False,Ma651,Not worth the money,"{'id': 33477465, 'body': 'Hi! We’re sorry our app didn’t meet your expectations. If you have any questions or need assistance in canceling your subscription, please, feel free to contact us at dev@activeace.app and we’ll be happy to help.\n\nBest Wishes, \nStress Monitor Team', 'modified': '2022-12-01T14:44:13Z'}",US
2023-03-12 19:14:34,Is a wake up to do calming exercise and focus on myself -lighten stress,5,False,no more tries for nicknames,Stress level,,US
2023-05-26 16:29:21,"Without having that paid subscription, you have 0 features to use, stupid and greedy. Incorrect 90% of the time",1,False,4StrokeClimax,This app redirects you to their paid subscription,,US
2022-05-03 14:37:15,Guys for someone who is color blind distinguishing between “pay attention” and “ great” is impossible,4,False,prezesnyc,Ok app,"{'id': 29681733, 'body': 'Hi! Thank you for your feedback! We’ll do our best to fix colors in the upcoming app update and will be happy to know if it becomes better for you. Feel free to contact us at dev@activeace.app with any feedback, questions, or suggestions. \nBest Wishes, Elena Strok, Founder of Stress Monitor App', 'modified': '2022-05-11T08:45:33Z'}",US
2023-01-10 13:42:10,"Repeatedly said I was overloaded with stress while I was reading, meditating, feeling calm and happy but said I was doing great when I was having a panic attack. It’s inaccurate at best and probably a scam. I’ve uninstalled and cancelled my subscription.",1,False,Spree0129,Not accurate at all,"{'id': 34339644, 'body': ""Hi! We are sorry our app didn’t meet your expectations. The stress in the app is not only emotional or psychological but physical as well. Bad sleep last night, alcohol, exhausting workout - all these can lower your body's resistance to stress the next day or longer. Please, contact us at dev@activeace.app if you have any other questions and we’ll be happy to help. \n\nBest Wishes, \nStress Monitor Team"", 'modified': '2023-01-17T16:24:03Z'}",US
2022-10-30 14:09:42,Couldn’t see much relevant information. Was always prompted to buy premium. Just don’t need one more subscription.,2,False,Loysann,Requires premium for relevant data,,US
2022-10-09 20:34:15,"Couldn’t do anything without purchasing the subscription…should have been my first warning. I have a naturally high heart rate so according to this, I’m always way stressed. Wish I could get my money back 🥲",1,False,Zoo-tired,Horrible.,"{'id': 32648123, 'body': 'Hi! We’re sorry you’re disappointed with the app. If you have any questions or need assistance in canceling your subscription or getting a refund, please, feel free to contact us at dev@activeace.app. Best Wishes, Elena Strok', 'modified': '2022-10-18T15:04:16Z'}",US
2022-01-31 03:13:32,I am disappointed that this app requires a subscription before I can even learn about how to use the app… Why would I bother paying for it if I can’t even get a feel of its usefulness first?,1,False,sarbray,Requires a subscription,"{'id': 27814127, 'body': 'Hi! Our App calculates a personal algorithm for monitoring stress. After this, you can use Stress Monitor App on your Apple Watch for free and see how it works for you. In the free Apple Watch app, you can see your last stress zone, hrv, and stress insights. If you have any questions about the app - please, always feel free to contact us at dev@activeace.app. Best Wishes, Elena from Stress Monitor Team', 'modified': '2022-02-02T21:24:49Z'}",US
2021-11-09 16:07:22,"I downloaded the app and it asked for my my data. I gave it my data, then it asked me to subscribe and no way past the screen. Basically it took my data and then told me to subscribe. Unethical at best.",1,False,Educationvictm88,Something is wrong,"{'id': 26219249, 'body': ""Hi, let me clarify this. The App doesn’t provide an option to create an account therefore, we don't store and don't have access to your entries and data. Your health data are stored locally on your device. All calculations are done on your device as well.  \nThe app requests access only to read your data. It's necessary to calculate your personal algorithm to measure stress with your Apple Watch. When the personal model is calculated - you can use the app on your watch for free. In the Apple Watch App, you can check your last stress level and see your recent stress insights. If you decide about the premium app version - you can choose to make a subscription. \n\nPlease, feel free to contact us if something remained unclear - I’ll be happy to provide more details.\n\nBest Wishes, Elena from Stress Monitor Team"", 'modified': '2021-11-11T18:23:09Z'}",US
